,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.18705736100673676,0.044828932732343674,-1.0232676383514065,2.62021358441951,2122.000047925517,531.7793224856032,1.442762518932714,6.224916851438191,1.1849722862243652,1.3329665660858154,3.3714153828008984,15.190229155504827,0.10242677236323967,0.04107854675728888,1.041086867361173,4.637990896767638,2319.6570118115737,406.457015798557,0.29025385059475534,1.580473034125343,4428.124008471025,1195.8201614037857,1.2041773010554697,2.5778484428152444,7180.589884907807,1364.5178985825985,-0.41741063738265866,-0.23742314641908546,0.014736434444785118,0.026499198749661446,22.605615097813214,813.0140782201837,20.380985663236263,4.973380347262189,1.0365339077077824,2.538919816723986
1,0.12329535186290741,0.04787098988890648,0.2529367777280249,0.5820021731628087,2484.8969012409934,682.6138500635114,0.48782198713538255,4.369464461160537,1.19661545753479,1.2415714263916016,3.0712079314344645,12.036020472866364,0.12822060970396332,0.056232792483962554,2.104431218676131,9.246408430589485,2482.474111335477,464.72429447256275,-1.91489784373655,8.13124924820771,5304.797662920224,1369.4097407597094,-0.5492481293804211,1.415576182380775,7733.383427127043,1389.9868289656724,-2.327782125875783,10.029465620104572,0.03601529821753502,0.11048594117164612,8.208572504173686,68.50197825368231,19.973207884179402,5.325083133034233,1.0807116230282934,3.128574743862817
2,0.2181321531534195,0.08330415934324265,-0.5755481285947108,-0.1340541933254742,2033.318003025672,681.0826690766796,1.6668397843604503,7.32305641429449,1.4627424478530884,1.7704540491104126,2.8776328718052917,11.909436437453927,0.08994316186797753,0.04248746071930972,1.0910663374435192,2.638631706155163,2279.6995756654346,440.4772231915826,0.1309821243541145,0.19199404176890322,4268.9889725245785,1498.918919040676,0.6271760456931001,0.6710740659048704,6988.326465392381,1440.3942199710011,-0.614946266971404,0.43829026627729606,0.01253423374146223,0.020459026098251343,14.666241802076692,616.1455008382991,20.645875918528574,5.664974712983023,0.9332642498002641,2.135362554424521
3,0.17124144732952118,0.04938991740345955,-0.33878748559512534,1.4400606315985298,2378.6847170847855,557.3369357102217,1.850477276194847,8.53934782415006,1.2637805938720703,1.209015130996704,2.80667239875688,11.82745946410282,0.11219812201644272,0.04673712217198622,3.4303666142499454,20.840884584931846,2536.036992884805,321.15340449979277,-0.19706146599727573,1.1434865814051793,5211.079319113552,1185.5866546092545,0.3447992723424903,0.7625242268320758,7963.149075649752,993.1663386163618,-0.9764346630655933,1.6753780968037848,0.026749582961201668,0.03984696790575981,8.820631329490245,110.16703166419568,21.595346409506856,4.970562284781925,1.0543064637188586,2.9517838426220484
4,0.21367481350898743,0.09852800518274307,-0.12422031140363118,-0.510124123228425,1715.1630598649358,689.5353429721717,2.0222979707636743,9.216157022059901,1.2619209289550781,1.5610733032226562,4.303954718379163,25.615654787134087,0.07581524297709247,0.047936874922636756,3.7468610156442796,24.121124864910932,2069.80377490102,501.2758930136975,0.3271025088310184,-0.018957358893927356,3469.4995470920426,1576.7045232008045,1.0407657701136996,1.8691453454192963,6289.040123958403,1896.9601529982458,-0.2924220518683393,-0.829597453286369,0.009138456545770168,0.023818986490368843,9.972024851866928,190.8575614585022,21.550704081509373,5.437580985022471,0.7107657082234136,1.8693697370773608
5,0.03540138527750969,0.02098689414560795,1.4495300229516035,2.3371298750542433,1215.9892549891024,294.22672031470216,1.6772965500440087,9.798580060583884,1.2031580209732056,0.681729793548584,1.4456497991175057,3.292514745171238,0.07226336705202312,0.0234292898715289,0.45886875205252914,2.159537225560836,1356.8744391433338,303.34630591589996,2.246677539790226,8.395561996272795,2220.3559654985547,827.8440341396545,1.899916390702914,8.715590490174536,3905.31933029263,989.2489706694041,2.516388891875783,8.684447754614407,0.0008696513832546771,0.012889343313872814,76.13933873149809,5877.270432864038,16.943797550822435,4.370883193025585,0.7592398466200527,1.3213957281516064
6,0.04550311341881752,0.034361567348241806,1.0846768079217906,0.9825373644272131,1366.8609144821598,608.7020499249576,3.3851960007784228,18.176280017215944,1.0194774866104126,0.6180271506309509,2.193672806335681,9.063013124875221,0.08396236232069672,0.043252543375285425,2.6140335887061763,19.13326391108127,1365.4406221610366,451.55938896428137,2.250474636081071,6.393275695950191,2418.8446939803525,1250.5597186385423,2.48772333904863,9.62518969077827,3810.5099819185994,1545.0986725609641,1.9975141223308288,4.122043255121087,0.001701870234683156,0.011244754306972027,44.23342036243026,3616.3875356681315,18.428323870599435,4.3070537708132175,1.0587174641248227,3.4328268321739914
7,0.018052075058221817,0.011996566317975521,2.0539027388620883,7.1513102982110315,1111.0692912775944,361.45646989448863,0.6497309028626772,1.2727913947210476,1.0239657163619995,0.6657606363296509,3.225931776844927,19.24996000095062,0.057541707318158095,0.025865489661221066,0.5100709365866506,0.5571413653469381,1434.8760710343706,298.08807703084113,0.40288418786593383,-0.17357131594989372,2090.040730570317,716.9935338087956,0.3278610846714697,0.9334339079744396,3878.6830274401273,1203.0227245059946,0.6235666137742184,0.5800263806313462,0.0007619149400852621,0.006828065030276775,140.1315675172612,20097.46522661565,19.674392467858258,4.275994714919293,0.4917061766194635,0.6295063310925206
8,0.036443278193473816,0.02134021371603012,0.6804148869085161,0.9489209309774203,1935.4619608657877,508.3995823640487,1.3696109328840955,17.152210148379833,1.1093368530273438,0.738265335559845,2.96222243188152,17.963060658484313,0.10782452668602684,0.04371247844029435,0.8342649331300935,2.3142888404574533,1697.7760629513975,385.59433457910177,0.2604517192876007,9.086014507700682,3414.9979658160173,970.9246387458168,2.2816318876405437,14.495127704310011,5096.803784287069,1406.0638188938933,0.6374899383738202,4.06258457312039,0.02128162980079651,0.12944692373275757,7.1997902790074555,51.20964097751326,23.995935003364377,3.685207486866565,0.05371221125885217,2.1123983866071017
9,0.027847956866025925,0.01975403167307377,2.4535391218173013,8.25790279116431,1134.3826186179,353.09012102812983,1.850842363547355,9.643053544852961,1.085927963256836,0.5495856404304504,1.4382629486860439,3.94413196241661,0.06496490225661249,0.02526667025946331,0.7060042170775853,1.2287556131833721,1332.1790878854836,350.3939706487471,2.997862540848574,14.376913914100548,2079.46890544709,962.2373855463646,2.7689697097421817,14.0231364800103,3711.9574406406846,1133.0363565037253,2.5092974840046467,10.127514287512934,0.0007806836511008441,0.012709695845842361,77.44563553099223,6084.278000700439,16.724243974182208,4.199079323505429,0.8401423863533107,2.0648393671938514
