,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1340705007314682,0.08740715682506561,0.06640706211328506,0.0512239933013916,0.06267038732767105,0.08674091100692749,0.07672436535358429,0.12061586230993271,0.06402136385440826,0.05938836559653282,0.09595701098442078,0.09477344155311584,8.0
1,0.12428399175405502,0.07501011341810226,0.07834295928478241,0.0821281224489212,0.08936724066734314,0.09526674449443817,0.07080195099115372,0.10423602163791656,0.055663496255874634,0.0647483617067337,0.08192095160484314,0.07822949439287186,4.0
2,0.13934002816677094,0.08477999269962311,0.07523512840270996,0.08971710503101349,0.08036141097545624,0.07396090775728226,0.07719746232032776,0.10251182317733765,0.0527840256690979,0.061132993549108505,0.06977871805429459,0.09320119023323059,3.0
3,0.10806763172149658,0.08899284899234772,0.10668063908815384,0.05984575301408768,0.0632748156785965,0.0708083063364029,0.0762767419219017,0.10026422888040543,0.07633408159017563,0.08549737185239792,0.07240621745586395,0.09155169129371643,8.0
4,0.13303986191749573,0.07428062707185745,0.06888400763273239,0.08455460518598557,0.0765499472618103,0.09829778224229813,0.08982186019420624,0.12793409824371338,0.06871690601110458,0.05679216980934143,0.0557083860039711,0.06542070209980011,7.0
5,0.13123266398906708,0.08550196141004562,0.07834629714488983,0.06047139689326286,0.0693848729133606,0.09525887668132782,0.057952530682086945,0.0722351223230362,0.052847057580947876,0.10468769073486328,0.09805348515510559,0.0940280333161354,2.0
6,0.1168128103017807,0.07069670408964157,0.10700690746307373,0.08327729254961014,0.10514934360980988,0.082977294921875,0.06350132077932358,0.09060677140951157,0.0641399696469307,0.06692059338092804,0.05440199375152588,0.09450847655534744,0.0
7,0.14726655185222626,0.08263808488845825,0.06019364669919014,0.06180461123585701,0.07524015009403229,0.10539444535970688,0.07003913819789886,0.10309582203626633,0.07799375802278519,0.06249586120247841,0.06792768090963364,0.08591015636920929,2.0
8,0.14761659502983093,0.05641674995422363,0.05791765823960304,0.061035942286252975,0.05512460693717003,0.09448429942131042,0.050488993525505066,0.10540463030338287,0.10703352838754654,0.07934973388910294,0.08689156174659729,0.09823600202798843,2.0
9,0.12837602198123932,0.12638287246227264,0.07135685533285141,0.06796257942914963,0.051321204751729965,0.0740698054432869,0.06491490453481674,0.084776371717453,0.10010458528995514,0.06540349870920181,0.10219506919384003,0.0631362721323967,1.0
10,0.10738812386989594,0.10068973153829575,0.09738023579120636,0.07113058865070343,0.07070311903953552,0.05590439587831497,0.053844232112169266,0.0839366465806961,0.07711033523082733,0.09929128736257553,0.08359888941049576,0.09902103245258331,0.0
11,0.12799860537052155,0.08112572878599167,0.07711482048034668,0.07839787751436234,0.10052096843719482,0.11602819710969925,0.09320050477981567,0.09774529188871384,0.06369581818580627,0.04728175699710846,0.05899983271956444,0.05789090320467949,2.0
12,0.12149117141962051,0.07780536264181137,0.050537727773189545,0.06781019270420074,0.07021449506282806,0.11573553830385208,0.07223694771528244,0.07934150844812393,0.0916404277086258,0.0641099065542221,0.1083708181977272,0.08070545643568039,9.0
13,0.14328883588314056,0.0868530198931694,0.10881868004798889,0.0740775614976883,0.0700148269534111,0.07043708115816116,0.058753952383995056,0.0849754586815834,0.07792096585035324,0.06914328783750534,0.07896821945905685,0.07674844563007355,5.0
14,0.10102963447570801,0.08809898048639297,0.08386580646038055,0.08455709367990494,0.08650047332048416,0.08976970613002777,0.06115750968456268,0.08128926903009415,0.08072734624147415,0.10050863027572632,0.07185839861631393,0.07063719630241394,7.0
15,0.11754421144723892,0.07448521256446838,0.06435371190309525,0.06636107712984085,0.06749918311834335,0.0757368728518486,0.09795864671468735,0.11045175045728683,0.07918690145015717,0.06695616990327835,0.07284840196371078,0.1066175028681755,4.0
16,0.11871280521154404,0.09445223212242126,0.08024344593286514,0.07912100851535797,0.08252249658107758,0.10392758995294571,0.07848941534757614,0.08445458114147186,0.07433788478374481,0.05990124121308327,0.06541738659143448,0.07841973006725311,7.0
17,0.11731625348329544,0.08953896909952164,0.0647900402545929,0.061593201011419296,0.06990368664264679,0.10082629323005676,0.07818721234798431,0.059093959629535675,0.0630669817328453,0.07460745424032211,0.10863691568374634,0.11243886500597,6.0
18,0.10535973310470581,0.08939291536808014,0.09334716200828552,0.08640357106924057,0.07199043780565262,0.08489033579826355,0.06538859754800797,0.0865052193403244,0.08574362099170685,0.0714467465877533,0.07916942983865738,0.08036260306835175,7.0
